51, 0 %, 0 MiB
50, 0 %, 12 MiB
49, 0 %, 12 MiB
49, 0 %, 26 MiB
49, 5 %, 703 MiB
49, 0 %, 837 MiB
49, 3 %, 983 MiB
50, 14 %, 5403 MiB
56, 99 %, 30913 MiB
58, 94 %, 30915 MiB
59, 100 %, 30915 MiB
59, 100 %, 30915 MiB
58, 99 %, 30915 MiB
59, 99 %, 30915 MiB
61, 94 %, 30915 MiB
61, 99 %, 30915 MiB
61, 100 %, 30915 MiB
61, 99 %, 30915 MiB
61, 100 %, 30915 MiB
62, 99 %, 30915 MiB
61, 94 %, 30915 MiB
62, 100 %, 30915 MiB
62, 93 %, 30915 MiB
61, 99 %, 30915 MiB
62, 94 %, 30915 MiB
62, 93 %, 30915 MiB
62, 99 %, 30915 MiB
62, 99 %, 30915 MiB
63, 100 %, 30915 MiB
63, 99 %, 30915 MiB
62, 99 %, 30915 MiB
63, 99 %, 30915 MiB
63, 94 %, 30915 MiB
63, 99 %, 30915 MiB
64, 99 %, 30915 MiB
63, 99 %, 30915 MiB
63, 99 %, 30915 MiB
64, 99 %, 30915 MiB
63, 96 %, 30915 MiB
63, 98 %, 30915 MiB
63, 99 %, 30915 MiB
64, 99 %, 30915 MiB
63, 100 %, 30915 MiB
63, 99 %, 30915 MiB
63, 100 %, 30915 MiB
64, 99 %, 30915 MiB
62, 100 %, 30915 MiB
62, 100 %, 30915 MiB
64, 99 %, 30915 MiB
64, 100 %, 30915 MiB
64, 100 %, 30915 MiB
63, 99 %, 30915 MiB
63, 100 %, 30915 MiB
64, 94 %, 30915 MiB
63, 99 %, 30915 MiB
64, 100 %, 30915 MiB
63, 98 %, 30915 MiB
63, 100 %, 30915 MiB
64, 93 %, 30915 MiB
64, 99 %, 30915 MiB
64, 99 %, 30915 MiB
64, 93 %, 30915 MiB
62, 100 %, 30915 MiB
62, 100 %, 30915 MiB
63, 99 %, 30915 MiB
64, 99 %, 30915 MiB
64, 99 %, 30915 MiB
63, 99 %, 30915 MiB
64, 99 %, 30915 MiB
63, 99 %, 30915 MiB
64, 99 %, 30915 MiB
63, 99 %, 30915 MiB
63, 100 %, 30915 MiB
