61, 0 %, 1 MiB
60, 0 %, 1 MiB
59, 0 %, 1 MiB
59, 6 %, 395 MiB
59, 0 %, 1539 MiB
58, 25 %, 1979 MiB
62, 52 %, 8897 MiB
59, 64 %, 8617 MiB
61, 71 %, 14857 MiB
61, 67 %, 14937 MiB
63, 59 %, 14937 MiB
62, 55 %, 14937 MiB
64, 75 %, 14937 MiB
62, 69 %, 14939 MiB
65, 60 %, 14937 MiB
62, 60 %, 14937 MiB
64, 73 %, 14939 MiB
63, 70 %, 14937 MiB
64, 75 %, 14937 MiB
63, 74 %, 14937 MiB
65, 65 %, 14937 MiB
64, 65 %, 14937 MiB
65, 67 %, 14937 MiB
64, 59 %, 14937 MiB
66, 71 %, 14937 MiB
64, 66 %, 14937 MiB
65, 69 %, 14937 MiB
64, 67 %, 14937 MiB
67, 46 %, 14937 MiB
65, 52 %, 14937 MiB
67, 79 %, 14937 MiB
66, 70 %, 14937 MiB
67, 60 %, 14937 MiB
66, 70 %, 14937 MiB
67, 70 %, 14937 MiB
66, 74 %, 14937 MiB
68, 71 %, 14937 MiB
66, 68 %, 14937 MiB
68, 71 %, 14937 MiB
66, 68 %, 14937 MiB
68, 71 %, 14937 MiB
66, 65 %, 14937 MiB
68, 66 %, 14937 MiB
67, 66 %, 14937 MiB
68, 64 %, 14937 MiB
66, 51 %, 14937 MiB
69, 58 %, 14937 MiB
67, 72 %, 14937 MiB
69, 58 %, 14937 MiB
67, 68 %, 14937 MiB
68, 69 %, 14937 MiB
67, 67 %, 14937 MiB
69, 83 %, 14937 MiB
67, 82 %, 14937 MiB
68, 75 %, 14937 MiB
67, 67 %, 14937 MiB
69, 65 %, 14937 MiB
67, 72 %, 14937 MiB
69, 67 %, 14937 MiB
67, 72 %, 14937 MiB
69, 66 %, 14937 MiB
68, 68 %, 14937 MiB
67, 63 %, 14937 MiB
67, 59 %, 14937 MiB
70, 62 %, 14937 MiB
66, 39 %, 14937 MiB
70, 62 %, 14937 MiB
67, 69 %, 14939 MiB
66, 22 %, 14937 MiB
64, 0 %, 14937 MiB
