44, 0 %, 0 MiB
44, 0 %, 0 MiB
44, 8 %, 18 MiB
45, 0 %, 540 MiB
46, 1 %, 792 MiB
46, 0 %, 2160 MiB
46, 0 %, 4052 MiB
46, 1 %, 7630 MiB
53, 25 %, 29124 MiB
54, 12 %, 37900 MiB
55, 17 %, 43112 MiB
48, 0 %, 43400 MiB
54, 13 %, 43466 MiB
56, 13 %, 42842 MiB
56, 23 %, 41604 MiB
56, 19 %, 41074 MiB
55, 31 %, 41076 MiB
58, 100 %, 37478 MiB
58, 58 %, 44932 MiB
58, 4 %, 44052 MiB
63, 100 %, 44052 MiB
64, 100 %, 44052 MiB
66, 100 %, 44052 MiB
66, 100 %, 44054 MiB
67, 100 %, 44054 MiB
67, 100 %, 44054 MiB
68, 100 %, 44054 MiB
68, 100 %, 44054 MiB
68, 100 %, 44054 MiB
69, 100 %, 44054 MiB
69, 100 %, 44054 MiB
69, 100 %, 44054 MiB
70, 100 %, 44054 MiB
69, 100 %, 44054 MiB
70, 100 %, 44054 MiB
71, 100 %, 44054 MiB
70, 100 %, 44054 MiB
70, 100 %, 44054 MiB
71, 100 %, 44054 MiB
71, 100 %, 44054 MiB
71, 100 %, 44054 MiB
71, 100 %, 44054 MiB
71, 100 %, 44054 MiB
72, 100 %, 44054 MiB
71, 100 %, 44054 MiB
71, 100 %, 44054 MiB
72, 100 %, 44054 MiB
71, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
71, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
71, 100 %, 44054 MiB
72, 100 %, 44054 MiB
71, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
73, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
70, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
73, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
73, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
73, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
73, 100 %, 44054 MiB
72, 100 %, 44054 MiB
73, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
73, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
71, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
71, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
72, 100 %, 44054 MiB
66, 66 %, 43978 MiB
59, 0 %, 43344 MiB
57, 0 %, 0 MiB
