46, 0 %, 0 MiB
45, 0 %, 0 MiB
45, 0 %, 0 MiB
45, 0 %, 317 MiB
45, 0 %, 317 MiB
44, 5 %, 915 MiB
44, 0 %, 1339 MiB
44, 3 %, 1819 MiB
47, 88 %, 29059 MiB
50, 82 %, 27013 MiB
49, 83 %, 31241 MiB
49, 77 %, 21785 MiB
50, 91 %, 8191 MiB
55, 100 %, 31515 MiB
56, 100 %, 31517 MiB
57, 100 %, 31521 MiB
57, 100 %, 31521 MiB
57, 100 %, 31521 MiB
58, 100 %, 31521 MiB
58, 100 %, 31521 MiB
58, 99 %, 31521 MiB
59, 99 %, 31521 MiB
59, 100 %, 31521 MiB
60, 98 %, 31521 MiB
60, 100 %, 31521 MiB
60, 100 %, 31521 MiB
60, 100 %, 31521 MiB
60, 100 %, 31521 MiB
61, 100 %, 31521 MiB
60, 100 %, 31521 MiB
60, 100 %, 31521 MiB
61, 98 %, 31521 MiB
61, 98 %, 31521 MiB
61, 96 %, 31521 MiB
61, 94 %, 31521 MiB
61, 97 %, 31521 MiB
61, 93 %, 31521 MiB
61, 97 %, 31523 MiB
61, 100 %, 31523 MiB
61, 100 %, 31523 MiB
61, 100 %, 31523 MiB
61, 100 %, 31523 MiB
61, 100 %, 31523 MiB
61, 100 %, 31523 MiB
61, 100 %, 31523 MiB
61, 100 %, 31523 MiB
60, 100 %, 31523 MiB
60, 100 %, 31523 MiB
60, 100 %, 31523 MiB
61, 96 %, 31523 MiB
61, 96 %, 31523 MiB
61, 96 %, 31523 MiB
61, 96 %, 31525 MiB
61, 96 %, 31525 MiB
61, 96 %, 31525 MiB
61, 100 %, 31525 MiB
61, 100 %, 31525 MiB
61, 100 %, 31525 MiB
61, 100 %, 31525 MiB
62, 100 %, 31525 MiB
62, 99 %, 31525 MiB
61, 97 %, 31525 MiB
62, 100 %, 31525 MiB
61, 100 %, 31525 MiB
61, 100 %, 31525 MiB
62, 100 %, 31525 MiB
62, 100 %, 31525 MiB
62, 100 %, 31525 MiB
62, 100 %, 31525 MiB
61, 100 %, 31525 MiB
61, 100 %, 31525 MiB
61, 100 %, 31525 MiB
61, 100 %, 31525 MiB
61, 100 %, 31525 MiB
61, 100 %, 31525 MiB
61, 100 %, 31525 MiB
61, 100 %, 31525 MiB
61, 100 %, 31525 MiB
62, 96 %, 31525 MiB
61, 96 %, 31525 MiB
61, 96 %, 31525 MiB
61, 100 %, 31525 MiB
62, 100 %, 31525 MiB
61, 100 %, 31525 MiB
61, 99 %, 31525 MiB
61, 99 %, 31525 MiB
56, 0 %, 31027 MiB
