56, 0 %, 0 MiB
55, 0 %, 0 MiB
55, 0 %, 11 MiB
54, 0 %, 11 MiB
54, 0 %, 11 MiB
53, 0 %, 11 MiB
53, 0 %, 11 MiB
52, 0 %, 11 MiB
52, 0 %, 11 MiB
52, 0 %, 11 MiB
52, 3 %, 300 MiB
52, 7 %, 2654 MiB
53, 0 %, 2690 MiB
52, 0 %, 2690 MiB
52, 0 %, 2690 MiB
52, 5 %, 2868 MiB
56, 75 %, 9254 MiB
57, 95 %, 31400 MiB
58, 100 %, 26988 MiB
60, 99 %, 26258 MiB
61, 98 %, 46050 MiB
61, 99 %, 46050 MiB
64, 100 %, 46050 MiB
65, 99 %, 46050 MiB
65, 98 %, 46050 MiB
66, 99 %, 46050 MiB
67, 98 %, 46050 MiB
68, 99 %, 46050 MiB
68, 65 %, 46050 MiB
69, 99 %, 46050 MiB
70, 99 %, 46050 MiB
67, 15 %, 25218 MiB
69, 13 %, 24702 MiB
68, 100 %, 45864 MiB
67, 100 %, 45864 MiB
67, 100 %, 45864 MiB
66, 100 %, 45864 MiB
68, 100 %, 45864 MiB
69, 99 %, 45864 MiB
69, 98 %, 45864 MiB
70, 100 %, 45864 MiB
70, 99 %, 45864 MiB
71, 99 %, 45866 MiB
70, 100 %, 45866 MiB
72, 99 %, 45866 MiB
72, 99 %, 45866 MiB
72, 99 %, 45866 MiB
73, 99 %, 45866 MiB
73, 99 %, 45866 MiB
73, 99 %, 45866 MiB
72, 13 %, 45866 MiB
71, 0 %, 45842 MiB
