=> creating model '('resnet50', 'classic')'
Version: {'net': <class 'image_classification.resnet.ResNet'>, 'block': <class 'image_classification.resnet.Bottleneck'>, 'layers': [3, 4, 6, 3], 'widths': [64, 128, 256, 512], 'expansion': 4, 'num_classes': 1000}
Config: {'conv': <class 'torch.nn.modules.conv.Conv2d'>, 'conv_init': 'fan_out', 'nonlinearity': 'relu', 'last_bn_0_init': False, 'activation': <function <lambda> at 0x7fe4b5891840>}
read 1281167 files from 1000 directories
read 50000 files from 1000 directories
DLL 2020-06-17 19:31:52.879605 - PARAMETER data : /data/imagenet  data_backend : dali-cpu  arch : resnet50  model_config : classic  workers : 5  epochs : 2  batch_size : 496  optimizer_batch_size : -1  lr : 0.1  lr_schedule : step  warmup : 0  label_smoothing : 0.0  mixup : 0.0  momentum : 0.9  weight_decay : 0.0001  bn_weight_decay : False  nesterov : False  print_freq : 1  resume :   pretrained_weights :   fp16 : False  static_loss_scale : 1  dynamic_loss_scale : False  prof : 100  amp : False  seed : None  gather_checkpoints : False  raport_file : benchmark.json  evaluate : False  training_only : True  save_checkpoints : True  workspace : ./  distributed : False  local_rank : 0  gpu : 0  world_size : 1 
 ! Weight decay NOT applied to BN parameters 
98
63
DLL 2020-06-17 19:32:04.746702 - Epoch: 0 Iteration: 1  train.loss : 7.08449  train.total_ips : 41.85 img/s
DLL 2020-06-17 19:32:22.844229 - Epoch: 0 Iteration: 12  train.loss : 7.90108  train.total_ips : 304.05 img/s
DLL 2020-06-17 19:32:24.477678 - Epoch: 0 Iteration: 13  train.loss : 8.02606  train.total_ips : 303.66 img/s
DLL 2020-06-17 19:32:26.111114 - Epoch: 0 Iteration: 14  train.loss : 8.35321  train.total_ips : 303.67 img/s
DLL 2020-06-17 19:32:27.743298 - Epoch: 0 Iteration: 15  train.loss : 9.27819  train.total_ips : 303.90 img/s
DLL 2020-06-17 19:32:29.380052 - Epoch: 0 Iteration: 16  train.loss : 8.17958  train.total_ips : 303.06 img/s
DLL 2020-06-17 19:32:31.015998 - Epoch: 0 Iteration: 17  train.loss : 8.10826  train.total_ips : 303.21 img/s
DLL 2020-06-17 19:32:32.649467 - Epoch: 0 Iteration: 18  train.loss : 7.50933  train.total_ips : 303.66 img/s
DLL 2020-06-17 19:32:34.285432 - Epoch: 0 Iteration: 19  train.loss : 7.66963  train.total_ips : 303.20 img/s
DLL 2020-06-17 19:32:35.919691 - Epoch: 0 Iteration: 20  train.loss : 7.29571  train.total_ips : 303.52 img/s
DLL 2020-06-17 19:32:37.556351 - Epoch: 0 Iteration: 21  train.loss : 7.59647  train.total_ips : 303.07 img/s
DLL 2020-06-17 19:32:39.194332 - Epoch: 0 Iteration: 22  train.loss : 7.26727  train.total_ips : 302.82 img/s
DLL 2020-06-17 19:32:40.833417 - Epoch: 0 Iteration: 23  train.loss : 7.39480  train.total_ips : 302.62 img/s
DLL 2020-06-17 19:32:42.474153 - Epoch: 0 Iteration: 24  train.loss : 7.28885  train.total_ips : 302.32 img/s
DLL 2020-06-17 19:32:44.113295 - Epoch: 0 Iteration: 25  train.loss : 7.25223  train.total_ips : 302.61 img/s
DLL 2020-06-17 19:32:45.752692 - Epoch: 0 Iteration: 26  train.loss : 7.18492  train.total_ips : 302.56 img/s
DLL 2020-06-17 19:32:47.391907 - Epoch: 0 Iteration: 27  train.loss : 7.06650  train.total_ips : 302.60 img/s
DLL 2020-06-17 19:32:49.030516 - Epoch: 0 Iteration: 28  train.loss : 7.22520  train.total_ips : 302.71 img/s
DLL 2020-06-17 19:32:50.669599 - Epoch: 0 Iteration: 29  train.loss : 7.22428  train.total_ips : 302.62 img/s
DLL 2020-06-17 19:32:52.309155 - Epoch: 0 Iteration: 30  train.loss : 6.96987  train.total_ips : 302.53 img/s
DLL 2020-06-17 19:32:53.947954 - Epoch: 0 Iteration: 31  train.loss : 7.07690  train.total_ips : 302.67 img/s
DLL 2020-06-17 19:32:55.586980 - Epoch: 0 Iteration: 32  train.loss : 7.28653  train.total_ips : 302.63 img/s
DLL 2020-06-17 19:32:57.225682 - Epoch: 0 Iteration: 33  train.loss : 7.11678  train.total_ips : 302.69 img/s
DLL 2020-06-17 19:32:58.865439 - Epoch: 0 Iteration: 34  train.loss : 7.07089  train.total_ips : 302.50 img/s
DLL 2020-06-17 19:33:00.504855 - Epoch: 0 Iteration: 35  train.loss : 7.37699  train.total_ips : 302.56 img/s
DLL 2020-06-17 19:33:02.145831 - Epoch: 0 Iteration: 36  train.loss : 7.00647  train.total_ips : 302.27 img/s
DLL 2020-06-17 19:33:03.786196 - Epoch: 0 Iteration: 37  train.loss : 7.43444  train.total_ips : 302.39 img/s
DLL 2020-06-17 19:33:05.425381 - Epoch: 0 Iteration: 38  train.loss : 7.33598  train.total_ips : 302.60 img/s
DLL 2020-06-17 19:33:07.064889 - Epoch: 0 Iteration: 39  train.loss : 7.09015  train.total_ips : 302.54 img/s
DLL 2020-06-17 19:33:08.705171 - Epoch: 0 Iteration: 40  train.loss : 7.06272  train.total_ips : 302.41 img/s
DLL 2020-06-17 19:33:10.389628 - Epoch: 0 Iteration: 41  train.loss : 7.16725  train.total_ips : 294.46 img/s
DLL 2020-06-17 19:33:12.029775 - Epoch: 0 Iteration: 42  train.loss : 7.10680  train.total_ips : 302.43 img/s
DLL 2020-06-17 19:33:13.670458 - Epoch: 0 Iteration: 43  train.loss : 7.08168  train.total_ips : 302.32 img/s
DLL 2020-06-17 19:33:15.310837 - Epoch: 0 Iteration: 44  train.loss : 7.11020  train.total_ips : 302.38 img/s
DLL 2020-06-17 19:33:16.951986 - Epoch: 0 Iteration: 45  train.loss : 7.13176  train.total_ips : 302.24 img/s
DLL 2020-06-17 19:33:18.592816 - Epoch: 0 Iteration: 46  train.loss : 7.02317  train.total_ips : 302.30 img/s
DLL 2020-06-17 19:33:20.234938 - Epoch: 0 Iteration: 47  train.loss : 7.03017  train.total_ips : 302.06 img/s
DLL 2020-06-17 19:33:21.875890 - Epoch: 0 Iteration: 48  train.loss : 7.00390  train.total_ips : 302.28 img/s
DLL 2020-06-17 19:33:23.518185 - Epoch: 0 Iteration: 49  train.loss : 7.01349  train.total_ips : 302.03 img/s
DLL 2020-06-17 19:33:25.161566 - Epoch: 0 Iteration: 50  train.loss : 7.02124  train.total_ips : 301.83 img/s
DLL 2020-06-17 19:33:26.804070 - Epoch: 0 Iteration: 51  train.loss : 6.98394  train.total_ips : 301.99 img/s
DLL 2020-06-17 19:33:28.446551 - Epoch: 0 Iteration: 52  train.loss : 7.00452  train.total_ips : 302.00 img/s
DLL 2020-06-17 19:33:30.088731 - Epoch: 0 Iteration: 53  train.loss : 6.97285  train.total_ips : 302.05 img/s
DLL 2020-06-17 19:33:31.731265 - Epoch: 0 Iteration: 54  train.loss : 6.97898  train.total_ips : 301.98 img/s
DLL 2020-06-17 19:33:33.373064 - Epoch: 0 Iteration: 55  train.loss : 6.96089  train.total_ips : 302.12 img/s
DLL 2020-06-17 19:33:35.013994 - Epoch: 0 Iteration: 56  train.loss : 6.97962  train.total_ips : 302.28 img/s
DLL 2020-06-17 19:33:36.655621 - Epoch: 0 Iteration: 57  train.loss : 6.93146  train.total_ips : 302.15 img/s
DLL 2020-06-17 19:33:38.297425 - Epoch: 0 Iteration: 58  train.loss : 6.97983  train.total_ips : 302.12 img/s
DLL 2020-06-17 19:33:39.937920 - Epoch: 0 Iteration: 59  train.loss : 7.00169  train.total_ips : 302.36 img/s
DLL 2020-06-17 19:33:41.580775 - Epoch: 0 Iteration: 60  train.loss : 6.96277  train.total_ips : 301.93 img/s
DLL 2020-06-17 19:33:43.222285 - Epoch: 0 Iteration: 61  train.loss : 6.97478  train.total_ips : 302.17 img/s
DLL 2020-06-17 19:33:44.863761 - Epoch: 0 Iteration: 62  train.loss : 6.94327  train.total_ips : 302.18 img/s
DLL 2020-06-17 19:33:46.505775 - Epoch: 0 Iteration: 63  train.loss : 6.91048  train.total_ips : 302.08 img/s
DLL 2020-06-17 19:33:48.147559 - Epoch: 0 Iteration: 64  train.loss : 6.98568  train.total_ips : 302.12 img/s
DLL 2020-06-17 19:33:49.787853 - Epoch: 0 Iteration: 65  train.loss : 6.96729  train.total_ips : 302.40 img/s
DLL 2020-06-17 19:33:51.429282 - Epoch: 0 Iteration: 66  train.loss : 6.94656  train.total_ips : 302.19 img/s
DLL 2020-06-17 19:33:53.070981 - Epoch: 0 Iteration: 67  train.loss : 6.94399  train.total_ips : 302.14 img/s
DLL 2020-06-17 19:33:54.711622 - Epoch: 0 Iteration: 68  train.loss : 6.94701  train.total_ips : 302.33 img/s
DLL 2020-06-17 19:33:56.352664 - Epoch: 0 Iteration: 69  train.loss : 6.91721  train.total_ips : 302.26 img/s
DLL 2020-06-17 19:33:57.993829 - Epoch: 0 Iteration: 70  train.loss : 6.93808  train.total_ips : 302.24 img/s
DLL 2020-06-17 19:33:59.635300 - Epoch: 0 Iteration: 71  train.loss : 6.94720  train.total_ips : 302.18 img/s
DLL 2020-06-17 19:34:01.277600 - Epoch: 0 Iteration: 72  train.loss : 6.93843  train.total_ips : 302.03 img/s
DLL 2020-06-17 19:34:02.920736 - Epoch: 0 Iteration: 73  train.loss : 7.00969  train.total_ips : 301.87 img/s
DLL 2020-06-17 19:34:04.562922 - Epoch: 0 Iteration: 74  train.loss : 6.91872  train.total_ips : 302.05 img/s
DLL 2020-06-17 19:34:06.205257 - Epoch: 0 Iteration: 75  train.loss : 6.94256  train.total_ips : 302.02 img/s
DLL 2020-06-17 19:34:07.847225 - Epoch: 0 Iteration: 76  train.loss : 6.98318  train.total_ips : 302.09 img/s
DLL 2020-06-17 19:34:09.489913 - Epoch: 0 Iteration: 77  train.loss : 6.92852  train.total_ips : 301.96 img/s
DLL 2020-06-17 19:34:11.131725 - Epoch: 0 Iteration: 78  train.loss : 6.92285  train.total_ips : 302.12 img/s
DLL 2020-06-17 19:34:12.773372 - Epoch: 0 Iteration: 79  train.loss : 6.93148  train.total_ips : 302.15 img/s
DLL 2020-06-17 19:34:14.415385 - Epoch: 0 Iteration: 80  train.loss : 6.92442  train.total_ips : 302.08 img/s
DLL 2020-06-17 19:34:16.056308 - Epoch: 0 Iteration: 81  train.loss : 6.92054  train.total_ips : 302.28 img/s
DLL 2020-06-17 19:34:17.698117 - Epoch: 0 Iteration: 82  train.loss : 6.93340  train.total_ips : 302.12 img/s
DLL 2020-06-17 19:34:19.339703 - Epoch: 0 Iteration: 83  train.loss : 6.92497  train.total_ips : 302.16 img/s
DLL 2020-06-17 19:34:20.981129 - Epoch: 0 Iteration: 84  train.loss : 6.92595  train.total_ips : 302.19 img/s
DLL 2020-06-17 19:34:22.624003 - Epoch: 0 Iteration: 85  train.loss : 6.91990  train.total_ips : 301.92 img/s
DLL 2020-06-17 19:34:24.266965 - Epoch: 0 Iteration: 86  train.loss : 6.92947  train.total_ips : 301.91 img/s
DLL 2020-06-17 19:34:25.908618 - Epoch: 0 Iteration: 87  train.loss : 6.91466  train.total_ips : 302.15 img/s
DLL 2020-06-17 19:34:27.550246 - Epoch: 0 Iteration: 88  train.loss : 7.02494  train.total_ips : 302.15 img/s
DLL 2020-06-17 19:34:29.192367 - Epoch: 0 Iteration: 89  train.loss : 6.95205  train.total_ips : 302.07 img/s
DLL 2020-06-17 19:34:30.835478 - Epoch: 0 Iteration: 90  train.loss : 6.94944  train.total_ips : 301.87 img/s
DLL 2020-06-17 19:34:32.477298 - Epoch: 0 Iteration: 91  train.loss : 6.91351  train.total_ips : 302.12 img/s
DLL 2020-06-17 19:34:34.120036 - Epoch: 0 Iteration: 92  train.loss : 6.91306  train.total_ips : 301.95 img/s
DLL 2020-06-17 19:34:35.763480 - Epoch: 0 Iteration: 93  train.loss : 6.91573  train.total_ips : 301.82 img/s
DLL 2020-06-17 19:34:37.405047 - Epoch: 0 Iteration: 94  train.loss : 6.92514  train.total_ips : 302.17 img/s
DLL 2020-06-17 19:34:39.047308 - Epoch: 0 Iteration: 95  train.loss : 6.91170  train.total_ips : 302.03 img/s
DLL 2020-06-17 19:34:40.688995 - Epoch: 0 Iteration: 96  train.loss : 6.90826  train.total_ips : 302.14 img/s
DLL 2020-06-17 19:34:42.330503 - Epoch: 0 Iteration: 97  train.loss : 6.92095  train.total_ips : 302.17 img/s
DLL 2020-06-17 19:34:43.971427 - Epoch: 0 Iteration: 98  train.loss : 6.92479  train.total_ips : 302.28 img/s
DLL 2020-06-17 19:34:45.615274 - Epoch: 0 Iteration: 99  train.loss : 6.92936  train.total_ips : 301.74 img/s
DLL 2020-06-17 19:34:47.256563 - Epoch: 0  train.loss : 7.17711  train.total_ips : 299.60 img/s
DLL 2020-06-17 19:34:47.256696 - Epoch: 0  lr : 0.1  train.compute_ips : 299.92 img/s train.data_time : 0.00175 s train.compute_time : 1.74179 s
SAVING ./checkpoint.pth.tar
DLL 2020-06-17 19:34:49.241735 - Epoch: 1 Iteration: 1  train.loss : 6.90859  train.total_ips : 302.25 img/s
DLL 2020-06-17 19:34:50.883047 - Epoch: 1 Iteration: 2  train.loss : 6.91082  train.total_ips : 302.21 img/s
DLL 2020-06-17 19:34:52.524201 - Epoch: 1 Iteration: 3  train.loss : 6.91498  train.total_ips : 302.24 img/s
DLL 2020-06-17 19:34:54.164828 - Epoch: 1 Iteration: 4  train.loss : 6.91922  train.total_ips : 302.34 img/s
DLL 2020-06-17 19:34:55.806812 - Epoch: 1 Iteration: 5  train.loss : 6.92071  train.total_ips : 302.09 img/s
DLL 2020-06-17 19:34:57.447987 - Epoch: 1 Iteration: 6  train.loss : 6.89904  train.total_ips : 302.24 img/s
DLL 2020-06-17 19:34:59.088928 - Epoch: 1 Iteration: 7  train.loss : 6.92358  train.total_ips : 302.28 img/s
DLL 2020-06-17 19:35:00.730209 - Epoch: 1 Iteration: 8  train.loss : 6.90310  train.total_ips : 302.22 img/s
DLL 2020-06-17 19:35:02.370703 - Epoch: 1 Iteration: 9  train.loss : 6.90752  train.total_ips : 302.36 img/s
DLL 2020-06-17 19:35:04.010125 - Epoch: 1 Iteration: 10  train.loss : 6.91115  train.total_ips : 302.56 img/s
DLL 2020-06-17 19:35:05.648961 - Epoch: 1 Iteration: 11  train.loss : 6.93316  train.total_ips : 302.67 img/s
DLL 2020-06-17 19:35:07.288742 - Epoch: 1 Iteration: 12  train.loss : 6.90995  train.total_ips : 302.49 img/s
DLL 2020-06-17 19:35:08.929979 - Epoch: 1 Iteration: 13  train.loss : 6.91391  train.total_ips : 302.22 img/s
DLL 2020-06-17 19:35:10.571709 - Epoch: 1 Iteration: 14  train.loss : 6.91217  train.total_ips : 302.13 img/s
DLL 2020-06-17 19:35:12.212374 - Epoch: 1 Iteration: 15  train.loss : 6.90706  train.total_ips : 302.33 img/s
DLL 2020-06-17 19:35:13.852796 - Epoch: 1 Iteration: 16  train.loss : 6.91140  train.total_ips : 302.37 img/s
DLL 2020-06-17 19:35:15.493399 - Epoch: 1 Iteration: 17  train.loss : 6.92912  train.total_ips : 302.34 img/s
DLL 2020-06-17 19:35:17.133948 - Epoch: 1 Iteration: 18  train.loss : 6.92283  train.total_ips : 302.35 img/s
DLL 2020-06-17 19:35:18.774067 - Epoch: 1 Iteration: 19  train.loss : 6.91571  train.total_ips : 302.43 img/s
DLL 2020-06-17 19:35:20.415155 - Epoch: 1 Iteration: 20  train.loss : 6.90870  train.total_ips : 302.25 img/s
DLL 2020-06-17 19:35:22.057502 - Epoch: 1 Iteration: 21  train.loss : 6.92037  train.total_ips : 302.02 img/s
DLL 2020-06-17 19:35:23.699061 - Epoch: 1 Iteration: 22  train.loss : 6.89763  train.total_ips : 302.17 img/s
DLL 2020-06-17 19:35:25.342266 - Epoch: 1 Iteration: 23  train.loss : 6.90039  train.total_ips : 301.86 img/s
DLL 2020-06-17 19:35:26.984613 - Epoch: 1 Iteration: 24  train.loss : 6.91741  train.total_ips : 302.02 img/s
DLL 2020-06-17 19:35:28.626822 - Epoch: 1 Iteration: 25  train.loss : 6.92177  train.total_ips : 302.04 img/s
DLL 2020-06-17 19:35:30.267932 - Epoch: 1 Iteration: 26  train.loss : 6.91577  train.total_ips : 302.25 img/s
DLL 2020-06-17 19:35:31.908274 - Epoch: 1 Iteration: 27  train.loss : 6.90560  train.total_ips : 302.39 img/s
DLL 2020-06-17 19:35:33.549516 - Epoch: 1 Iteration: 28  train.loss : 6.91155  train.total_ips : 302.22 img/s
DLL 2020-06-17 19:35:35.191670 - Epoch: 1 Iteration: 29  train.loss : 6.91101  train.total_ips : 302.05 img/s
DLL 2020-06-17 19:35:36.832879 - Epoch: 1 Iteration: 30  train.loss : 6.91201  train.total_ips : 302.23 img/s
DLL 2020-06-17 19:35:38.473264 - Epoch: 1 Iteration: 31  train.loss : 6.90305  train.total_ips : 302.38 img/s
DLL 2020-06-17 19:35:40.114245 - Epoch: 1 Iteration: 32  train.loss : 6.91541  train.total_ips : 302.27 img/s
DLL 2020-06-17 19:35:41.756822 - Epoch: 1 Iteration: 33  train.loss : 6.95991  train.total_ips : 301.98 img/s
DLL 2020-06-17 19:35:43.398626 - Epoch: 1 Iteration: 34  train.loss : 6.91241  train.total_ips : 302.12 img/s
DLL 2020-06-17 19:35:45.042539 - Epoch: 1 Iteration: 35  train.loss : 6.90859  train.total_ips : 301.73 img/s
DLL 2020-06-17 19:35:46.685531 - Epoch: 1 Iteration: 36  train.loss : 6.90834  train.total_ips : 301.90 img/s
DLL 2020-06-17 19:35:48.328003 - Epoch: 1 Iteration: 37  train.loss : 6.89862  train.total_ips : 302.00 img/s
DLL 2020-06-17 19:35:49.969999 - Epoch: 1 Iteration: 38  train.loss : 7.08666  train.total_ips : 302.08 img/s
DLL 2020-06-17 19:35:51.611609 - Epoch: 1 Iteration: 39  train.loss : 6.92193  train.total_ips : 302.15 img/s
DLL 2020-06-17 19:35:53.252781 - Epoch: 1 Iteration: 40  train.loss : 6.90640  train.total_ips : 302.24 img/s
DLL 2020-06-17 19:35:54.895264 - Epoch: 1 Iteration: 41  train.loss : 6.92754  train.total_ips : 301.99 img/s
DLL 2020-06-17 19:35:56.536460 - Epoch: 1 Iteration: 42  train.loss : 6.95390  train.total_ips : 302.23 img/s
DLL 2020-06-17 19:35:58.177344 - Epoch: 1 Iteration: 43  train.loss : 6.91485  train.total_ips : 302.29 img/s
DLL 2020-06-17 19:35:59.818556 - Epoch: 1 Iteration: 44  train.loss : 6.94918  train.total_ips : 302.23 img/s
DLL 2020-06-17 19:36:01.458384 - Epoch: 1 Iteration: 45  train.loss : 6.96280  train.total_ips : 302.48 img/s
DLL 2020-06-17 19:36:03.100133 - Epoch: 1 Iteration: 46  train.loss : 6.91267  train.total_ips : 302.13 img/s
DLL 2020-06-17 19:36:04.741261 - Epoch: 1 Iteration: 47  train.loss : 6.90543  train.total_ips : 302.24 img/s
DLL 2020-06-17 19:36:06.381180 - Epoch: 1 Iteration: 48  train.loss : 6.93096  train.total_ips : 302.47 img/s
DLL 2020-06-17 19:36:08.022829 - Epoch: 1 Iteration: 49  train.loss : 6.90793  train.total_ips : 302.15 img/s
DLL 2020-06-17 19:36:09.664267 - Epoch: 1 Iteration: 50  train.loss : 6.92997  train.total_ips : 302.19 img/s
DLL 2020-06-17 19:36:11.305009 - Epoch: 1 Iteration: 51  train.loss : 6.90819  train.total_ips : 302.32 img/s
DLL 2020-06-17 19:36:12.945547 - Epoch: 1 Iteration: 52  train.loss : 6.92642  train.total_ips : 302.35 img/s
DLL 2020-06-17 19:36:14.588588 - Epoch: 1 Iteration: 53  train.loss : 6.92999  train.total_ips : 301.89 img/s
DLL 2020-06-17 19:36:16.229422 - Epoch: 1 Iteration: 54  train.loss : 6.90473  train.total_ips : 302.30 img/s
DLL 2020-06-17 19:36:17.870140 - Epoch: 1 Iteration: 55  train.loss : 6.90924  train.total_ips : 302.32 img/s
DLL 2020-06-17 19:36:19.510937 - Epoch: 1 Iteration: 56  train.loss : 6.89686  train.total_ips : 302.31 img/s
DLL 2020-06-17 19:36:21.152768 - Epoch: 1 Iteration: 57  train.loss : 6.92990  train.total_ips : 302.12 img/s
DLL 2020-06-17 19:36:22.793977 - Epoch: 1 Iteration: 58  train.loss : 6.91156  train.total_ips : 302.23 img/s
DLL 2020-06-17 19:36:24.434827 - Epoch: 1 Iteration: 59  train.loss : 6.91850  train.total_ips : 302.29 img/s
DLL 2020-06-17 19:36:26.075476 - Epoch: 1 Iteration: 60  train.loss : 6.91153  train.total_ips : 302.33 img/s
DLL 2020-06-17 19:36:27.716717 - Epoch: 1 Iteration: 61  train.loss : 6.90929  train.total_ips : 302.23 img/s
DLL 2020-06-17 19:36:29.357602 - Epoch: 1 Iteration: 62  train.loss : 6.91241  train.total_ips : 302.29 img/s
DLL 2020-06-17 19:36:30.998271 - Epoch: 1 Iteration: 63  train.loss : 6.90498  train.total_ips : 302.33 img/s
DLL 2020-06-17 19:36:32.639629 - Epoch: 1 Iteration: 64  train.loss : 6.89957  train.total_ips : 302.20 img/s
DLL 2020-06-17 19:36:34.281114 - Epoch: 1 Iteration: 65  train.loss : 6.90827  train.total_ips : 302.18 img/s
DLL 2020-06-17 19:36:35.922854 - Epoch: 1 Iteration: 66  train.loss : 6.88937  train.total_ips : 302.13 img/s
DLL 2020-06-17 19:36:37.564388 - Epoch: 1 Iteration: 67  train.loss : 6.91306  train.total_ips : 302.17 img/s
DLL 2020-06-17 19:36:39.205140 - Epoch: 1 Iteration: 68  train.loss : 6.90231  train.total_ips : 302.31 img/s
DLL 2020-06-17 19:36:40.845696 - Epoch: 1 Iteration: 69  train.loss : 6.90370  train.total_ips : 302.35 img/s
DLL 2020-06-17 19:36:42.486494 - Epoch: 1 Iteration: 70  train.loss : 6.92598  train.total_ips : 302.30 img/s
DLL 2020-06-17 19:36:44.127824 - Epoch: 1 Iteration: 71  train.loss : 6.91117  train.total_ips : 302.21 img/s
DLL 2020-06-17 19:36:45.769128 - Epoch: 1 Iteration: 72  train.loss : 6.89962  train.total_ips : 302.21 img/s
DLL 2020-06-17 19:36:47.410241 - Epoch: 1 Iteration: 73  train.loss : 6.91755  train.total_ips : 302.25 img/s
DLL 2020-06-17 19:36:49.051853 - Epoch: 1 Iteration: 74  train.loss : 6.91750  train.total_ips : 302.16 img/s
DLL 2020-06-17 19:36:50.694151 - Epoch: 1 Iteration: 75  train.loss : 6.89796  train.total_ips : 302.03 img/s
DLL 2020-06-17 19:36:52.336395 - Epoch: 1 Iteration: 76  train.loss : 6.90073  train.total_ips : 302.04 img/s
DLL 2020-06-17 19:36:53.977509 - Epoch: 1 Iteration: 77  train.loss : 6.89292  train.total_ips : 302.25 img/s
DLL 2020-06-17 19:36:55.618518 - Epoch: 1 Iteration: 78  train.loss : 6.90714  train.total_ips : 302.27 img/s
DLL 2020-06-17 19:36:57.260619 - Epoch: 1 Iteration: 79  train.loss : 6.90164  train.total_ips : 302.06 img/s
DLL 2020-06-17 19:36:58.900816 - Epoch: 1 Iteration: 80  train.loss : 6.91528  train.total_ips : 302.42 img/s
DLL 2020-06-17 19:37:00.541574 - Epoch: 1 Iteration: 81  train.loss : 6.89960  train.total_ips : 302.31 img/s
DLL 2020-06-17 19:37:02.182379 - Epoch: 1 Iteration: 82  train.loss : 6.90422  train.total_ips : 302.30 img/s
DLL 2020-06-17 19:37:03.823600 - Epoch: 1 Iteration: 83  train.loss : 6.91217  train.total_ips : 302.23 img/s
DLL 2020-06-17 19:37:05.463922 - Epoch: 1 Iteration: 84  train.loss : 6.90832  train.total_ips : 302.39 img/s
DLL 2020-06-17 19:37:07.105547 - Epoch: 1 Iteration: 85  train.loss : 6.90551  train.total_ips : 302.15 img/s
DLL 2020-06-17 19:37:08.747089 - Epoch: 1 Iteration: 86  train.loss : 6.89998  train.total_ips : 302.17 img/s
DLL 2020-06-17 19:37:10.388634 - Epoch: 1 Iteration: 87  train.loss : 6.89650  train.total_ips : 302.17 img/s
DLL 2020-06-17 19:37:12.031117 - Epoch: 1 Iteration: 88  train.loss : 6.91809  train.total_ips : 301.99 img/s
DLL 2020-06-17 19:37:13.673258 - Epoch: 1 Iteration: 89  train.loss : 6.89842  train.total_ips : 302.06 img/s
DLL 2020-06-17 19:37:15.315297 - Epoch: 1 Iteration: 90  train.loss : 6.90607  train.total_ips : 302.08 img/s
DLL 2020-06-17 19:37:16.957065 - Epoch: 1 Iteration: 91  train.loss : 6.90363  train.total_ips : 302.13 img/s
DLL 2020-06-17 19:37:18.598321 - Epoch: 1 Iteration: 92  train.loss : 6.90951  train.total_ips : 302.22 img/s
DLL 2020-06-17 19:37:20.239357 - Epoch: 1 Iteration: 93  train.loss : 6.90436  train.total_ips : 302.26 img/s
DLL 2020-06-17 19:37:21.880433 - Epoch: 1 Iteration: 94  train.loss : 6.89376  train.total_ips : 302.25 img/s
DLL 2020-06-17 19:37:23.522135 - Epoch: 1 Iteration: 95  train.loss : 6.89970  train.total_ips : 302.14 img/s
DLL 2020-06-17 19:37:25.163575 - Epoch: 1 Iteration: 96  train.loss : 6.89946  train.total_ips : 302.19 img/s
DLL 2020-06-17 19:37:26.804528 - Epoch: 1 Iteration: 97  train.loss : 6.90637  train.total_ips : 302.28 img/s
