44, 0 %, 1 MiB
42, 0 %, 1 MiB
44, 1 %, 352 MiB
44, 0 %, 784 MiB
44, 0 %, 784 MiB
44, 0 %, 784 MiB
43, 0 %, 784 MiB
43, 0 %, 784 MiB
43, 0 %, 784 MiB
43, 0 %, 784 MiB
43, 0 %, 784 MiB
40, 0 %, 784 MiB
41, 12 %, 1878 MiB
48, 96 %, 17368 MiB
46, 97 %, 17368 MiB
51, 97 %, 17368 MiB
51, 96 %, 17368 MiB
52, 96 %, 17368 MiB
53, 95 %, 17368 MiB
54, 97 %, 17368 MiB
53, 98 %, 17368 MiB
54, 96 %, 17368 MiB
55, 95 %, 17368 MiB
55, 96 %, 17368 MiB
55, 96 %, 17368 MiB
56, 96 %, 17368 MiB
55, 96 %, 17368 MiB
56, 96 %, 17368 MiB
56, 96 %, 17368 MiB
57, 96 %, 17368 MiB
57, 96 %, 17368 MiB
57, 95 %, 17368 MiB
57, 99 %, 17368 MiB
57, 98 %, 17368 MiB
58, 100 %, 17368 MiB
58, 98 %, 17368 MiB
57, 100 %, 17368 MiB
58, 97 %, 17368 MiB
58, 96 %, 17368 MiB
58, 96 %, 17368 MiB
59, 96 %, 17368 MiB
59, 97 %, 17368 MiB
58, 96 %, 17368 MiB
59, 96 %, 17368 MiB
58, 96 %, 17368 MiB
58, 96 %, 17368 MiB
59, 96 %, 17368 MiB
58, 96 %, 17368 MiB
59, 95 %, 17368 MiB
59, 96 %, 17368 MiB
59, 99 %, 17368 MiB
59, 97 %, 17368 MiB
59, 98 %, 17368 MiB
59, 100 %, 17368 MiB
59, 100 %, 17368 MiB
59, 96 %, 17368 MiB
59, 96 %, 17368 MiB
59, 97 %, 17368 MiB
60, 96 %, 17368 MiB
59, 97 %, 17368 MiB
59, 96 %, 17368 MiB
60, 95 %, 17368 MiB
59, 96 %, 17368 MiB
60, 96 %, 17368 MiB
60, 96 %, 17368 MiB
59, 73 %, 17368 MiB
59, 54 %, 17368 MiB
55, 100 %, 17368 MiB
54, 100 %, 17368 MiB
54, 100 %, 17368 MiB
53, 100 %, 17368 MiB
52, 100 %, 17368 MiB
52, 100 %, 17368 MiB
51, 100 %, 17368 MiB
51, 100 %, 17368 MiB
51, 100 %, 17368 MiB
50, 100 %, 17368 MiB
49, 45 %, 17368 MiB
52, 21 %, 17368 MiB
53, 54 %, 17368 MiB
49, 87 %, 3 MiB
