60, 0 %, 0 MiB
59, 0 %, 0 MiB
58, 3 %, 28 MiB
58, 0 %, 394 MiB
58, 0 %, 580 MiB
58, 0 %, 628 MiB
57, 0 %, 728 MiB
57, 0 %, 728 MiB
57, 0 %, 728 MiB
57, 4 %, 2278 MiB
59, 90 %, 33020 MiB
61, 90 %, 45688 MiB
62, 100 %, 45688 MiB
64, 100 %, 45688 MiB
65, 94 %, 45688 MiB
66, 93 %, 45688 MiB
67, 100 %, 45688 MiB
67, 100 %, 45688 MiB
68, 100 %, 45688 MiB
69, 94 %, 45688 MiB
69, 100 %, 45688 MiB
70, 100 %, 45688 MiB
70, 100 %, 45688 MiB
71, 100 %, 45688 MiB
70, 100 %, 45688 MiB
71, 95 %, 45688 MiB
71, 99 %, 45688 MiB
72, 100 %, 45688 MiB
71, 100 %, 45688 MiB
72, 100 %, 45688 MiB
72, 100 %, 45688 MiB
72, 100 %, 45688 MiB
72, 97 %, 45688 MiB
73, 97 %, 45688 MiB
72, 99 %, 45688 MiB
73, 100 %, 45688 MiB
72, 100 %, 45688 MiB
73, 100 %, 45688 MiB
72, 97 %, 45688 MiB
73, 100 %, 45688 MiB
73, 97 %, 45688 MiB
73, 100 %, 45688 MiB
73, 100 %, 45688 MiB
73, 100 %, 45688 MiB
73, 100 %, 45688 MiB
73, 100 %, 45688 MiB
73, 100 %, 45688 MiB
73, 94 %, 45688 MiB
73, 94 %, 45688 MiB
72, 100 %, 45688 MiB
73, 100 %, 45688 MiB
73, 100 %, 45688 MiB
73, 100 %, 45688 MiB
73, 100 %, 45688 MiB
73, 94 %, 45688 MiB
73, 99 %, 45688 MiB
73, 100 %, 45688 MiB
71, 0 %, 45664 MiB
69, 0 %, 0 MiB
