61, 0 %, 0 MiB
60, 1 %, 23 MiB
60, 0 %, 440 MiB
60, 2 %, 628 MiB
59, 0 %, 628 MiB
60, 2 %, 988 MiB
61, 100 %, 988 MiB
61, 100 %, 988 MiB
60, 4 %, 988 MiB
59, 0 %, 988 MiB
58, 0 %, 988 MiB
58, 0 %, 988 MiB
58, 0 %, 988 MiB
57, 0 %, 988 MiB
57, 0 %, 988 MiB
57, 0 %, 988 MiB
56, 0 %, 988 MiB
55, 0 %, 1346 MiB
56, 1 %, 1452 MiB
56, 3 %, 1624 MiB
57, 1 %, 33984 MiB
59, 100 %, 42592 MiB
60, 61 %, 39678 MiB
62, 81 %, 46984 MiB
64, 100 %, 47014 MiB
63, 65 %, 47042 MiB
65, 100 %, 47042 MiB
66, 100 %, 47042 MiB
67, 99 %, 47042 MiB
68, 100 %, 47042 MiB
68, 80 %, 47042 MiB
69, 100 %, 47042 MiB
69, 67 %, 47042 MiB
70, 100 %, 47042 MiB
69, 100 %, 47042 MiB
70, 100 %, 47042 MiB
70, 100 %, 47042 MiB
72, 69 %, 47042 MiB
71, 100 %, 47042 MiB
71, 33 %, 47042 MiB
72, 100 %, 47042 MiB
72, 100 %, 47042 MiB
73, 100 %, 47042 MiB
73, 100 %, 47042 MiB
73, 43 %, 47042 MiB
73, 100 %, 47042 MiB
73, 31 %, 47042 MiB
73, 100 %, 47042 MiB
74, 100 %, 47042 MiB
74, 96 %, 47042 MiB
74, 100 %, 47042 MiB
72, 100 %, 47042 MiB
74, 100 %, 47042 MiB
73, 31 %, 47042 MiB
74, 100 %, 47042 MiB
74, 100 %, 47042 MiB
75, 100 %, 47042 MiB
74, 100 %, 47042 MiB
74, 75 %, 47042 MiB
74, 100 %, 47042 MiB
74, 44 %, 47042 MiB
74, 100 %, 47042 MiB
74, 100 %, 47042 MiB
74, 99 %, 47042 MiB
75, 100 %, 47042 MiB
73, 87 %, 47042 MiB
74, 100 %, 47042 MiB
73, 58 %, 47042 MiB
75, 100 %, 47042 MiB
75, 100 %, 47042 MiB
75, 100 %, 47042 MiB
75, 100 %, 47042 MiB
75, 87 %, 47042 MiB
74, 100 %, 47042 MiB
73, 72 %, 47042 MiB
75, 66 %, 47042 MiB
74, 100 %, 47042 MiB
74, 43 %, 47042 MiB
74, 100 %, 47042 MiB
75, 100 %, 47042 MiB
74, 99 %, 47042 MiB
74, 100 %, 47042 MiB
73, 100 %, 47042 MiB
74, 100 %, 47042 MiB
73, 96 %, 47042 MiB
75, 100 %, 47042 MiB
75, 100 %, 47042 MiB
74, 100 %, 47042 MiB
74, 100 %, 47042 MiB
75, 58 %, 47042 MiB
74, 100 %, 47042 MiB
73, 46 %, 47042 MiB
74, 100 %, 47042 MiB
75, 100 %, 47042 MiB
74, 70 %, 47042 MiB
74, 100 %, 47042 MiB
74, 100 %, 47042 MiB
74, 100 %, 47042 MiB
74, 100 %, 47042 MiB
74, 70 %, 47042 MiB
75, 100 %, 47042 MiB
74, 41 %, 47042 MiB
75, 100 %, 47042 MiB
75, 100 %, 47042 MiB
74, 99 %, 47042 MiB
74, 100 %, 47042 MiB
73, 100 %, 47042 MiB
74, 100 %, 47042 MiB
73, 33 %, 47042 MiB
75, 100 %, 47042 MiB
75, 100 %, 47042 MiB
75, 100 %, 47042 MiB
75, 100 %, 47042 MiB
74, 47 %, 47042 MiB
74, 100 %, 47042 MiB
74, 34 %, 47042 MiB
75, 100 %, 47042 MiB
74, 100 %, 47042 MiB
75, 100 %, 47042 MiB
75, 100 %, 47042 MiB
73, 78 %, 47042 MiB
74, 100 %, 47042 MiB
74, 39 %, 47042 MiB
75, 100 %, 47042 MiB
74, 100 %, 47042 MiB
74, 100 %, 47042 MiB
75, 100 %, 47042 MiB
73, 83 %, 47042 MiB
75, 100 %, 47042 MiB
74, 76 %, 47042 MiB
74, 56 %, 47042 MiB
75, 100 %, 47042 MiB
74, 46 %, 47042 MiB
75, 100 %, 47042 MiB
75, 100 %, 47042 MiB
74, 100 %, 47042 MiB
74, 100 %, 47042 MiB
75, 100 %, 47042 MiB
75, 100 %, 47042 MiB
74, 58 %, 47042 MiB
75, 100 %, 47042 MiB
75, 100 %, 47042 MiB
74, 100 %, 47042 MiB
73, 92 %, 47042 MiB
73, 0 %, 47042 MiB
74, 100 %, 47042 MiB
72, 61 %, 47042 MiB
74, 100 %, 47042 MiB
73, 55 %, 47042 MiB
72, 100 %, 47042 MiB
74, 100 %, 47042 MiB
74, 100 %, 47042 MiB
72, 70 %, 47042 MiB
74, 100 %, 47042 MiB
73, 74 %, 47042 MiB
74, 100 %, 47042 MiB
74, 100 %, 47042 MiB
75, 99 %, 47042 MiB
74, 100 %, 47042 MiB
73, 100 %, 47042 MiB
74, 100 %, 47042 MiB
73, 100 %, 47042 MiB
74, 47 %, 47042 MiB
74, 100 %, 47042 MiB
74, 32 %, 47042 MiB
74, 100 %, 47042 MiB
73, 100 %, 47042 MiB
74, 100 %, 47042 MiB
74, 100 %, 47042 MiB
74, 85 %, 47042 MiB
74, 100 %, 47042 MiB
74, 62 %, 47042 MiB
75, 100 %, 47042 MiB
74, 100 %, 47042 MiB
74, 100 %, 47042 MiB
74, 100 %, 47042 MiB
73, 80 %, 47042 MiB
74, 100 %, 47042 MiB
74, 60 %, 47042 MiB
74, 100 %, 47042 MiB
74, 100 %, 47042 MiB
74, 100 %, 47042 MiB
74, 100 %, 47042 MiB
74, 68 %, 47042 MiB
74, 100 %, 47044 MiB
75, 34 %, 47044 MiB
75, 100 %, 47044 MiB
73, 100 %, 47044 MiB
75, 92 %, 47044 MiB
74, 100 %, 47044 MiB
73, 100 %, 47044 MiB
74, 100 %, 47044 MiB
74, 31 %, 47044 MiB
74, 100 %, 47044 MiB
74, 100 %, 47044 MiB
74, 100 %, 47044 MiB
75, 100 %, 47044 MiB
73, 70 %, 47044 MiB
75, 100 %, 47044 MiB
73, 54 %, 47044 MiB
75, 100 %, 47044 MiB
75, 100 %, 47044 MiB
75, 75 %, 47044 MiB
