41, 0 %, 0 MiB
41, 0 %, 0 MiB
41, 2 %, 730 MiB
41, 0 %, 1012 MiB
41, 7 %, 1090 MiB
43, 100 %, 1450 MiB
43, 0 %, 1450 MiB
42, 0 %, 1450 MiB
42, 0 %, 1450 MiB
42, 0 %, 1450 MiB
42, 0 %, 1450 MiB
42, 0 %, 1450 MiB
42, 0 %, 1450 MiB
42, 0 %, 1450 MiB
42, 0 %, 1450 MiB
42, 0 %, 1450 MiB
42, 0 %, 1450 MiB
42, 2 %, 2644 MiB
43, 14 %, 29710 MiB
46, 94 %, 39644 MiB
50, 100 %, 38842 MiB
47, 70 %, 38884 MiB
51, 75 %, 36522 MiB
52, 87 %, 36522 MiB
48, 100 %, 36522 MiB
49, 0 %, 36522 MiB
54, 97 %, 36544 MiB
53, 24 %, 36544 MiB
51, 49 %, 36544 MiB
53, 100 %, 36544 MiB
54, 74 %, 36544 MiB
56, 65 %, 36544 MiB
56, 96 %, 36544 MiB
55, 67 %, 36544 MiB
57, 82 %, 36544 MiB
54, 48 %, 36544 MiB
58, 85 %, 36544 MiB
54, 40 %, 36544 MiB
58, 95 %, 36544 MiB
58, 21 %, 36544 MiB
57, 100 %, 36544 MiB
55, 0 %, 36544 MiB
58, 46 %, 36544 MiB
57, 100 %, 36544 MiB
58, 64 %, 36544 MiB
58, 100 %, 36544 MiB
57, 32 %, 36544 MiB
60, 52 %, 36544 MiB
58, 56 %, 36544 MiB
60, 98 %, 36544 MiB
60, 28 %, 36544 MiB
57, 100 %, 36544 MiB
60, 99 %, 36544 MiB
61, 100 %, 36544 MiB
61, 99 %, 36544 MiB
57, 0 %, 36544 MiB
60, 93 %, 36544 MiB
59, 33 %, 36544 MiB
61, 31 %, 36544 MiB
59, 100 %, 36544 MiB
60, 65 %, 36544 MiB
59, 100 %, 36544 MiB
62, 36 %, 36544 MiB
59, 48 %, 36544 MiB
63, 99 %, 36544 MiB
60, 32 %, 36544 MiB
63, 100 %, 36544 MiB
62, 9 %, 36544 MiB
59, 100 %, 36544 MiB
63, 98 %, 36544 MiB
61, 100 %, 36544 MiB
63, 100 %, 36544 MiB
60, 49 %, 36544 MiB
60, 64 %, 36544 MiB
62, 100 %, 36544 MiB
59, 0 %, 36544 MiB
60, 59 %, 36544 MiB
63, 96 %, 36544 MiB
59, 0 %, 36544 MiB
60, 52 %, 36544 MiB
61, 92 %, 36544 MiB
62, 0 %, 36544 MiB
60, 66 %, 36544 MiB
63, 99 %, 36544 MiB
59, 0 %, 36544 MiB
60, 43 %, 36544 MiB
63, 100 %, 36544 MiB
59, 0 %, 36544 MiB
64, 98 %, 36544 MiB
60, 29 %, 36544 MiB
63, 92 %, 36544 MiB
64, 97 %, 36544 MiB
63, 12 %, 36544 MiB
61, 93 %, 36544 MiB
62, 99 %, 36544 MiB
65, 100 %, 36544 MiB
61, 100 %, 36544 MiB
60, 27 %, 36544 MiB
62, 100 %, 36544 MiB
60, 100 %, 36544 MiB
62, 0 %, 36544 MiB
60, 100 %, 36544 MiB
63, 99 %, 36544 MiB
61, 92 %, 36544 MiB
63, 98 %, 36544 MiB
60, 27 %, 36544 MiB
61, 64 %, 36544 MiB
64, 98 %, 36544 MiB
60, 70 %, 36544 MiB
60, 56 %, 36544 MiB
63, 98 %, 36544 MiB
63, 32 %, 36544 MiB
63, 85 %, 36544 MiB
60, 89 %, 36544 MiB
61, 76 %, 36544 MiB
63, 99 %, 36544 MiB
62, 25 %, 36544 MiB
60, 49 %, 36544 MiB
63, 100 %, 36544 MiB
63, 42 %, 36544 MiB
64, 55 %, 36544 MiB
63, 57 %, 36544 MiB
60, 53 %, 36544 MiB
63, 97 %, 36544 MiB
61, 82 %, 36544 MiB
60, 58 %, 36544 MiB
60, 0 %, 36544 MiB
60, 51 %, 36544 MiB
59, 100 %, 36544 MiB
64, 91 %, 36544 MiB
59, 100 %, 36544 MiB
63, 98 %, 36544 MiB
61, 48 %, 36544 MiB
59, 100 %, 36544 MiB
63, 100 %, 36544 MiB
62, 100 %, 36544 MiB
59, 78 %, 36544 MiB
63, 96 %, 36544 MiB
63, 65 %, 36544 MiB
59, 100 %, 36544 MiB
61, 61 %, 36544 MiB
61, 48 %, 36544 MiB
63, 96 %, 36544 MiB
60, 78 %, 36544 MiB
60, 32 %, 36544 MiB
63, 96 %, 36544 MiB
62, 57 %, 36544 MiB
60, 65 %, 36544 MiB
63, 98 %, 36544 MiB
62, 44 %, 36544 MiB
60, 63 %, 36544 MiB
63, 99 %, 36544 MiB
63, 26 %, 36544 MiB
59, 100 %, 36544 MiB
63, 98 %, 36544 MiB
59, 100 %, 36544 MiB
59, 30 %, 36544 MiB
59, 100 %, 36544 MiB
63, 73 %, 36544 MiB
58, 100 %, 36544 MiB
61, 99 %, 36544 MiB
58, 100 %, 36544 MiB
60, 100 %, 36544 MiB
63, 85 %, 36544 MiB
58, 0 %, 36544 MiB
56, 0 %, 36544 MiB
55, 100 %, 3 MiB
