49, 0 %, 1 MiB
48, 0 %, 1 MiB
49, 1 %, 248 MiB
49, 0 %, 248 MiB
49, 4 %, 1144 MiB
49, 2 %, 1664 MiB
49, 4 %, 3840 MiB
53, 26 %, 22278 MiB
55, 45 %, 14462 MiB
58, 100 %, 23286 MiB
59, 98 %, 23862 MiB
60, 100 %, 23862 MiB
61, 100 %, 23862 MiB
61, 100 %, 23862 MiB
62, 100 %, 23862 MiB
63, 100 %, 23862 MiB
63, 100 %, 23862 MiB
63, 98 %, 23862 MiB
64, 98 %, 23862 MiB
64, 100 %, 23862 MiB
64, 99 %, 23862 MiB
65, 98 %, 23862 MiB
65, 100 %, 23862 MiB
65, 100 %, 23862 MiB
66, 100 %, 23862 MiB
66, 100 %, 23862 MiB
66, 100 %, 23862 MiB
66, 98 %, 23862 MiB
66, 98 %, 23862 MiB
67, 98 %, 23862 MiB
67, 100 %, 23862 MiB
67, 100 %, 23862 MiB
67, 98 %, 23862 MiB
67, 100 %, 23862 MiB
67, 100 %, 23862 MiB
67, 100 %, 23862 MiB
67, 100 %, 23862 MiB
67, 100 %, 23862 MiB
67, 98 %, 23862 MiB
67, 98 %, 23862 MiB
67, 100 %, 23862 MiB
67, 97 %, 23862 MiB
61, 2 %, 22676 MiB
60, 0 %, 1 MiB
