67, 0 %, 186 MiB
66, 0 %, 186 MiB
67, 8 %, 684 MiB
66, 4 %, 1096 MiB
66, 0 %, 2412 MiB
67, 31 %, 7080 MiB
70, 94 %, 7092 MiB
72, 23 %, 7514 MiB
71, 95 %, 7514 MiB
72, 28 %, 7640 MiB
72, 87 %, 7640 MiB
73, 51 %, 7640 MiB
72, 60 %, 7640 MiB
74, 76 %, 7640 MiB
74, 32 %, 7640 MiB
74, 94 %, 7640 MiB
74, 22 %, 7786 MiB
73, 94 %, 7786 MiB
74, 24 %, 7786 MiB
73, 94 %, 7786 MiB
75, 25 %, 7786 MiB
74, 91 %, 7786 MiB
75, 40 %, 7786 MiB
74, 68 %, 7786 MiB
75, 61 %, 7786 MiB
74, 57 %, 7786 MiB
75, 95 %, 7786 MiB
75, 30 %, 7786 MiB
73, 95 %, 7786 MiB
71, 7 %, 7786 MiB
71, 40 %, 7786 MiB
69, 30 %, 7786 MiB
69, 16 %, 7786 MiB
72, 57 %, 7786 MiB
72, 64 %, 7786 MiB
74, 71 %, 7786 MiB
73, 40 %, 7786 MiB
74, 92 %, 7786 MiB
73, 23 %, 7786 MiB
73, 94 %, 7786 MiB
74, 24 %, 7786 MiB
74, 94 %, 7786 MiB
74, 27 %, 7786 MiB
74, 86 %, 7786 MiB
75, 48 %, 7786 MiB
74, 68 %, 7786 MiB
75, 63 %, 7786 MiB
74, 51 %, 7786 MiB
75, 80 %, 7786 MiB
75, 25 %, 7786 MiB
74, 94 %, 7786 MiB
75, 23 %, 7786 MiB
75, 94 %, 7786 MiB
75, 29 %, 7786 MiB
75, 91 %, 7786 MiB
76, 59 %, 7786 MiB
74, 47 %, 7786 MiB
72, 28 %, 7786 MiB
71, 38 %, 7786 MiB
