48, 0 %, 0 MiB
47, 0 %, 0 MiB
47, 0 %, 78 MiB
47, 0 %, 1094 MiB
47, 0 %, 1094 MiB
47, 0 %, 1094 MiB
46, 0 %, 1232 MiB
46, 0 %, 1552 MiB
45, 0 %, 1666 MiB
45, 2 %, 3492 MiB
55, 54 %, 29950 MiB
53, 46 %, 39498 MiB
56, 88 %, 39818 MiB
54, 35 %, 36712 MiB
55, 85 %, 31792 MiB
53, 100 %, 33712 MiB
51, 58 %, 19424 MiB
60, 100 %, 39848 MiB
64, 99 %, 39848 MiB
63, 100 %, 39848 MiB
66, 99 %, 39848 MiB
65, 99 %, 39848 MiB
54, 0 %, 39848 MiB
51, 0 %, 39848 MiB
50, 0 %, 39848 MiB
51, 45 %, 29642 MiB
63, 100 %, 39938 MiB
65, 99 %, 39938 MiB
65, 100 %, 39938 MiB
68, 99 %, 39938 MiB
66, 100 %, 39938 MiB
56, 0 %, 39938 MiB
52, 2 %, 39722 MiB
50, 1 %, 38994 MiB
51, 100 %, 0 MiB
