55, 0 %, 1 MiB
54, 0 %, 12 MiB
54, 0 %, 165 MiB
54, 0 %, 203 MiB
53, 5 %, 801 MiB
53, 7 %, 1211 MiB
56, 70 %, 9767 MiB
58, 78 %, 10271 MiB
59, 78 %, 5709 MiB
60, 76 %, 10009 MiB
61, 97 %, 10035 MiB
62, 95 %, 10035 MiB
63, 96 %, 10037 MiB
64, 96 %, 10039 MiB
64, 96 %, 10039 MiB
66, 95 %, 10039 MiB
66, 95 %, 10039 MiB
66, 97 %, 10039 MiB
67, 98 %, 10039 MiB
68, 97 %, 10039 MiB
68, 98 %, 10039 MiB
69, 97 %, 10039 MiB
69, 97 %, 10039 MiB
69, 97 %, 10039 MiB
70, 94 %, 10039 MiB
70, 97 %, 10039 MiB
70, 97 %, 10039 MiB
69, 95 %, 10039 MiB
70, 97 %, 10039 MiB
71, 97 %, 10039 MiB
71, 97 %, 10041 MiB
71, 95 %, 10041 MiB
71, 98 %, 10041 MiB
71, 98 %, 10041 MiB
71, 97 %, 10041 MiB
71, 95 %, 10041 MiB
71, 98 %, 10041 MiB
71, 97 %, 10041 MiB
72, 97 %, 10041 MiB
71, 98 %, 10041 MiB
71, 97 %, 10041 MiB
71, 97 %, 10041 MiB
72, 97 %, 10041 MiB
71, 97 %, 10041 MiB
71, 97 %, 10041 MiB
71, 97 %, 10041 MiB
72, 97 %, 10041 MiB
71, 97 %, 10041 MiB
71, 97 %, 10041 MiB
72, 98 %, 10041 MiB
72, 97 %, 10041 MiB
72, 98 %, 10041 MiB
72, 98 %, 10041 MiB
72, 98 %, 10041 MiB
72, 98 %, 10041 MiB
72, 98 %, 10041 MiB
72, 97 %, 10041 MiB
72, 97 %, 10041 MiB
72, 97 %, 10041 MiB
72, 97 %, 10041 MiB
72, 97 %, 10041 MiB
72, 97 %, 10041 MiB
72, 97 %, 10041 MiB
72, 97 %, 10041 MiB
72, 97 %, 10041 MiB
71, 97 %, 10041 MiB
72, 98 %, 10041 MiB
72, 97 %, 10041 MiB
72, 97 %, 10041 MiB
72, 97 %, 10041 MiB
72, 97 %, 10041 MiB
72, 97 %, 10041 MiB
72, 97 %, 10041 MiB
72, 97 %, 10041 MiB
72, 97 %, 10041 MiB
72, 97 %, 10041 MiB
71, 97 %, 10041 MiB
72, 98 %, 10041 MiB
72, 97 %, 10043 MiB
72, 98 %, 10043 MiB
72, 97 %, 10043 MiB
72, 97 %, 10043 MiB
72, 97 %, 10043 MiB
72, 97 %, 10043 MiB
72, 97 %, 10043 MiB
72, 97 %, 10043 MiB
72, 95 %, 10043 MiB
71, 97 %, 10043 MiB
72, 97 %, 10043 MiB
72, 97 %, 10043 MiB
72, 98 %, 10043 MiB
72, 97 %, 10043 MiB
72, 98 %, 10043 MiB
71, 97 %, 10043 MiB
71, 98 %, 10043 MiB
71, 98 %, 10043 MiB
71, 98 %, 10043 MiB
72, 97 %, 10043 MiB
