53, 0 %, 0 MiB
52, 0 %, 0 MiB
51, 0 %, 11 MiB
52, 1 %, 164 MiB
52, 0 %, 164 MiB
52, 0 %, 298 MiB
52, 5 %, 784 MiB
52, 0 %, 980 MiB
52, 5 %, 1206 MiB
56, 36 %, 8818 MiB
56, 68 %, 8530 MiB
57, 36 %, 5090 MiB
60, 90 %, 10210 MiB
62, 88 %, 10234 MiB
64, 95 %, 10234 MiB
65, 95 %, 10234 MiB
65, 95 %, 10234 MiB
67, 94 %, 10236 MiB
68, 96 %, 10236 MiB
69, 95 %, 10236 MiB
69, 96 %, 10236 MiB
70, 96 %, 10236 MiB
71, 95 %, 10236 MiB
71, 95 %, 10236 MiB
72, 95 %, 10236 MiB
73, 94 %, 10236 MiB
73, 93 %, 10236 MiB
73, 96 %, 10236 MiB
73, 95 %, 10236 MiB
74, 94 %, 10236 MiB
74, 96 %, 10236 MiB
75, 95 %, 10236 MiB
75, 95 %, 10236 MiB
75, 96 %, 10236 MiB
75, 95 %, 10236 MiB
75, 95 %, 10236 MiB
75, 96 %, 10236 MiB
76, 95 %, 10236 MiB
75, 96 %, 10236 MiB
76, 95 %, 10236 MiB
76, 96 %, 10236 MiB
76, 95 %, 10236 MiB
76, 96 %, 10236 MiB
73, 96 %, 10168 MiB
71, 20 %, 0 MiB
