57, 0 %, 0 MiB
57, 0 %, 0 MiB
56, 0 %, 11 MiB
56, 0 %, 11 MiB
55, 0 %, 11 MiB
55, 0 %, 11 MiB
54, 0 %, 11 MiB
54, 0 %, 11 MiB
54, 0 %, 11 MiB
53, 0 %, 11 MiB
53, 0 %, 11 MiB
53, 0 %, 23 MiB
54, 0 %, 376 MiB
54, 2 %, 1354 MiB
55, 0 %, 2694 MiB
54, 0 %, 2694 MiB
54, 0 %, 2694 MiB
54, 0 %, 2694 MiB
54, 0 %, 2694 MiB
54, 0 %, 2934 MiB
56, 2 %, 3160 MiB
59, 57 %, 18390 MiB
60, 13 %, 31816 MiB
61, 48 %, 27720 MiB
63, 41 %, 24550 MiB
63, 5 %, 31172 MiB
64, 74 %, 46054 MiB
65, 63 %, 46054 MiB
66, 40 %, 46054 MiB
67, 64 %, 46054 MiB
68, 45 %, 46054 MiB
68, 92 %, 46054 MiB
69, 74 %, 46054 MiB
69, 99 %, 46054 MiB
69, 90 %, 46054 MiB
70, 82 %, 46054 MiB
69, 85 %, 46054 MiB
71, 28 %, 46054 MiB
71, 24 %, 46054 MiB
70, 73 %, 46054 MiB
70, 17 %, 25756 MiB
71, 27 %, 24856 MiB
71, 2 %, 33380 MiB
69, 100 %, 45828 MiB
68, 100 %, 45828 MiB
68, 100 %, 45828 MiB
67, 100 %, 45828 MiB
70, 99 %, 45830 MiB
70, 51 %, 45830 MiB
70, 95 %, 45830 MiB
71, 99 %, 45830 MiB
71, 99 %, 45830 MiB
71, 59 %, 45830 MiB
72, 48 %, 45830 MiB
72, 99 %, 45830 MiB
72, 96 %, 45830 MiB
72, 77 %, 45830 MiB
73, 74 %, 45830 MiB
72, 58 %, 45830 MiB
73, 51 %, 45830 MiB
73, 60 %, 45830 MiB
73, 99 %, 45830 MiB
73, 35 %, 45830 MiB
73, 47 %, 45830 MiB
73, 55 %, 45830 MiB
69, 0 %, 45802 MiB
